"unitid","institution name","year","C2017_A.First or Second Major","C2017_A.CIP Code -  2010 Classification","CipTitle","C2017_A.Award Level code","C2017_A_RV.Grand total","IDX_C"
"170675","Lawrence Technological University","2017","First major","'13'","Education","Master's degree","7","-2"
"170806","Madonna University","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"170806","Madonna University","2017","First major","'13'","Education","Master's degree","67","-2"
"170806","Madonna University","2017","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"170806","Madonna University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"170967","Rochester University","2017","First major","'13'","Education","Bachelor's degree","41","-2"
"170976","University of Michigan-Ann Arbor","2017","First major","'13'","Education","Bachelor's degree","72","-2"
"170976","University of Michigan-Ann Arbor","2017","First major","'13'","Education","Master's degree","178","-2"
"170976","University of Michigan-Ann Arbor","2017","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"171100","Michigan State University","2017","First major","'13'","Education","Bachelor's degree","239","-2"
"171100","Michigan State University","2017","First major","'13'","Education","Master's degree","379","-2"
"171100","Michigan State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","65","-2"
"171100","Michigan State University","2017","First major","'13'","Education","Doctor's degree - professional practice","26","-2"
"171100","Michigan State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","15","-2"
"171128","Michigan Technological University","2017","First major","'13'","Education","Master's degree","2","-2"
"171137","University of Michigan-Dearborn","2017","First major","'13'","Education","Bachelor's degree","52","-2"
"171137","University of Michigan-Dearborn","2017","First major","'13'","Education","Master's degree","74","-2"
"171137","University of Michigan-Dearborn","2017","First major","'13'","Education","Doctor's degree - research/scholarship","10","-2"
"171137","University of Michigan-Dearborn","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"171146","University of Michigan-Flint","2017","First major","'13'","Education","Bachelor's degree","49","-2"
"171146","University of Michigan-Flint","2017","First major","'13'","Education","Master's degree","89","-2"
"171146","University of Michigan-Flint","2017","First major","'13'","Education","Doctor's degree - research/scholarship","3","-2"
"171456","Northern Michigan University","2017","First major","'13'","Education","Bachelor's degree","69","-2"
"171456","Northern Michigan University","2017","First major","'13'","Education","Master's degree","66","-2"
"171456","Northern Michigan University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"171571","Oakland University","2017","First major","'13'","Education","Bachelor's degree","165","-2"
"171571","Oakland University","2017","First major","'13'","Education","Master's degree","245","-2"
"171571","Oakland University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","14","-2"
"171571","Oakland University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"171599","The University of Olivet","2017","First major","'13'","Education","Bachelor's degree","4","-2"
"171599","The University of Olivet","2017","First major","'13'","Education","Master's degree","0","-2"
"171599","The University of Olivet","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"171881","Kuyper College","2017","First major","'13'","Education","Bachelor's degree","0","-2"
"172051","Saginaw Valley State University","2017","First major","'13'","Education","Bachelor's degree","83","-2"
"172051","Saginaw Valley State University","2017","First major","'13'","Education","Master's degree","114","-2"
"172051","Saginaw Valley State University","2017","Second major","'13'","Education","Bachelor's degree","58","-2"
"172264","Siena Heights University","2017","First major","'13'","Education","Bachelor's degree","17","-2"
"172264","Siena Heights University","2017","First major","'13'","Education","Master's degree","23","-2"
"172264","Siena Heights University","2017","Second major","'13'","Education","Bachelor's degree","7","-2"
"172264","Siena Heights University","2017","Second major","'13'","Education","Master's degree","1","-2"
"172334","Spring Arbor University","2017","First major","'13'","Education","Bachelor's degree","45","-2"
"172334","Spring Arbor University","2017","First major","'13'","Education","Master's degree","57","-2"
"172334","Spring Arbor University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"172644","Wayne State University","2017","First major","'13'","Education","Bachelor's degree","197","-2"
"172644","Wayne State University","2017","First major","'13'","Education","Master's degree","235","-2"
"172644","Wayne State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","42","-2"
"172644","Wayne State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"172644","Wayne State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","0","-2"
"172644","Wayne State University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"172644","Wayne State University","2017","Second major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"172699","Western Michigan University","2017","First major","'13'","Education","Bachelor's degree","204","-2"
"172699","Western Michigan University","2017","First major","'13'","Education","Master's degree","274","-2"
"172699","Western Michigan University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","34","-2"
"172699","Western Michigan University","2017","Second major","'13'","Education","Bachelor's degree","13","-2"
"173045","Augsburg University","2017","First major","'13'","Education","Bachelor's degree","68","-2"
"173045","Augsburg University","2017","First major","'13'","Education","Master's degree","60","-2"
"173045","Augsburg University","2017","Second major","'13'","Education","Bachelor's degree","6","-2"
"173124","Bemidji State University","2017","First major","'13'","Education","Bachelor's degree","135","-2"
"173124","Bemidji State University","2017","First major","'13'","Education","Master's degree","44","-2"
"173124","Bemidji State University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"173142","Bethany Lutheran College","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"173142","Bethany Lutheran College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"173160","Bethel University","2017","First major","'13'","Education","Bachelor's degree","74","-2"
"173160","Bethel University","2017","First major","'13'","Education","Master's degree","86","-2"
"173160","Bethel University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","26","-2"
"173160","Bethel University","2017","Second major","'13'","Education","Bachelor's degree","15","-2"
"173300","Concordia College at Moorhead","2017","First major","'13'","Education","Bachelor's degree","67","-2"
"173300","Concordia College at Moorhead","2017","First major","'13'","Education","Master's degree","7","-2"
"173300","Concordia College at Moorhead","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","7","-2"
"173300","Concordia College at Moorhead","2017","Second major","'13'","Education","Bachelor's degree","12","-2"
"173328","Concordia University-Saint Paul","2017","First major","'13'","Education","Bachelor's degree","53","-2"
"173328","Concordia University-Saint Paul","2017","First major","'13'","Education","Master's degree","386","-2"
"173328","Concordia University-Saint Paul","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"173452","Martin Luther College","2017","First major","'13'","Education","Bachelor's degree","105","-2"
"173452","Martin Luther College","2017","First major","'13'","Education","Master's degree","25","-2"
"173452","Martin Luther College","2017","Second major","'13'","Education","Bachelor's degree","37","-2"
"173647","Gustavus Adolphus College","2017","First major","'13'","Education","Bachelor's degree","32","-2"
"173665","Hamline University","2017","First major","'13'","Education","Bachelor's degree","1","-2"
"173665","Hamline University","2017","First major","'13'","Education","Master's degree","236","-2"
"173665","Hamline University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","7","-2"
"173665","Hamline University","2017","Second major","'13'","Education","Bachelor's degree","25","-2"
"173902","Macalester College","2017","First major","'13'","Education","Bachelor's degree","0","-2"
"173902","Macalester College","2017","Second major","'13'","Education","Bachelor's degree","13","-2"
"173920","Minnesota State University-Mankato","2017","First major","'13'","Education","Bachelor's degree","158","-2"
"173920","Minnesota State University-Mankato","2017","First major","'13'","Education","Master's degree","171","-2"
"173920","Minnesota State University-Mankato","2017","First major","'13'","Education","Doctor's degree - research/scholarship","5","-2"
"173920","Minnesota State University-Mankato","2017","Second major","'13'","Education","Bachelor's degree","8","-2"
"173920","Minnesota State University-Mankato","2017","Second major","'13'","Education","Master's degree","0","-2"
"174020","Metropolitan State University","2017","First major","'13'","Education","Bachelor's degree","57","-2"
"174020","Metropolitan State University","2017","First major","'13'","Education","Master's degree","5","-2"
"174020","Metropolitan State University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"174066","University of Minnesota-Twin Cities","2017","First major","'13'","Education","Bachelor's degree","342","-2"
"174066","University of Minnesota-Twin Cities","2017","First major","'13'","Education","Master's degree","542","-2"
"174066","University of Minnesota-Twin Cities","2017","First major","'13'","Education","Doctor's degree - research/scholarship","66","-2"
"174066","University of Minnesota-Twin Cities","2017","First major","'13'","Education","Doctor's degree - professional practice","2","-2"
"174066","University of Minnesota-Twin Cities","2017","Second major","'13'","Education","Bachelor's degree","17","-2"
"174066","University of Minnesota-Twin Cities","2017","Second major","'13'","Education","Master's degree","2","-2"
"174075","University of Minnesota-Crookston","2017","First major","'13'","Education","Bachelor's degree","12","-2"
"174075","University of Minnesota-Crookston","2017","Second major","'13'","Education","Bachelor's degree","3","-2"
"174233","University of Minnesota-Duluth","2017","First major","'13'","Education","Bachelor's degree","129","-2"
"174233","University of Minnesota-Duluth","2017","First major","'13'","Education","Master's degree","24","-2"
"174233","University of Minnesota-Duluth","2017","First major","'13'","Education","Doctor's degree - professional practice","5","-2"
"174233","University of Minnesota-Duluth","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","2","-2"
"174233","University of Minnesota-Duluth","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"174233","University of Minnesota-Duluth","2017","Second major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"174251","University of Minnesota-Morris","2017","First major","'13'","Education","Bachelor's degree","21","-2"
"174251","University of Minnesota-Morris","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174358","Minnesota State University Moorhead","2017","First major","'13'","Education","Bachelor's degree","188","-2"
"174358","Minnesota State University Moorhead","2017","First major","'13'","Education","Master's degree","128","-2"
"174358","Minnesota State University Moorhead","2017","Second major","'13'","Education","Bachelor's degree","9","-2"
"174437","North Central University","2017","First major","'13'","Education","Bachelor's degree","26","-2"
"174491","University of Northwestern-St Paul","2017","First major","'13'","Education","Bachelor's degree","55","-2"
"174491","University of Northwestern-St Paul","2017","First major","'13'","Education","Master's degree","3","-2"
"174491","University of Northwestern-St Paul","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174747","College of Saint Benedict","2017","First major","'13'","Education","Bachelor's degree","41","-2"
"174747","College of Saint Benedict","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174783","Saint Cloud State University","2017","First major","'13'","Education","Bachelor's degree","205","-2"
"174783","Saint Cloud State University","2017","First major","'13'","Education","Master's degree","124","-2"
"174783","Saint Cloud State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","17","-2"
"174783","Saint Cloud State University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174792","Saint Johns University","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"174792","Saint Johns University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"174817","Saint Mary's University of Minnesota","2017","First major","'13'","Education","Bachelor's degree","30","-2"
"174817","Saint Mary's University of Minnesota","2017","First major","'13'","Education","Master's degree","461","-2"
"174817","Saint Mary's University of Minnesota","2017","First major","'13'","Education","Doctor's degree - research/scholarship","13","-2"
"174817","Saint Mary's University of Minnesota","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174844","St Olaf College","2017","First major","'13'","Education","Bachelor's degree","9","-2"
"174844","St Olaf College","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"174862","Crown College","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"174899","The College of Saint Scholastica","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"174899","The College of Saint Scholastica","2017","First major","'13'","Education","Master's degree","83","-2"
"174899","The College of Saint Scholastica","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"174914","University of St Thomas","2017","First major","'13'","Education","Bachelor's degree","35","-2"
"174914","University of St Thomas","2017","First major","'13'","Education","Master's degree","224","-2"
"174914","University of St Thomas","2017","First major","'13'","Education","Doctor's degree - research/scholarship","29","-2"
"174914","University of St Thomas","2017","Second major","'13'","Education","Bachelor's degree","19","-2"
"174914","University of St Thomas","2017","Second major","'13'","Education","Master's degree","0","-2"
"175005","St Catherine University","2017","First major","'13'","Education","Bachelor's degree","11","-2"
"175005","St Catherine University","2017","First major","'13'","Education","Master's degree","66","-2"
"175005","St Catherine University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"175014","Rasmussen University-Minnesota","2017","First major","'13'","Education","Bachelor's degree","0","-2"
"175078","Southwest Minnesota State University","2017","First major","'13'","Education","Bachelor's degree","97","-2"
"175078","Southwest Minnesota State University","2017","First major","'13'","Education","Master's degree","99","-2"
"175078","Southwest Minnesota State University","2017","Second major","'13'","Education","Bachelor's degree","27","-2"
"175272","Winona State University","2017","First major","'13'","Education","Bachelor's degree","249","-2"
"175272","Winona State University","2017","First major","'13'","Education","Master's degree","40","-2"
"175272","Winona State University","2017","Second major","'13'","Education","Bachelor's degree","17","-2"
"175272","Winona State University","2017","Second major","'13'","Education","Master's degree","0","-2"
"175342","Alcorn State University","2017","First major","'13'","Education","Bachelor's degree","7","-2"
"175342","Alcorn State University","2017","First major","'13'","Education","Master's degree","92","-2"
"175421","Belhaven University","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"175421","Belhaven University","2017","First major","'13'","Education","Master's degree","75","-2"
"175430","Blue Mountain Christian University","2017","First major","'13'","Education","Bachelor's degree","32","-2"
"175430","Blue Mountain Christian University","2017","First major","'13'","Education","Master's degree","21","-2"
"175430","Blue Mountain Christian University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"175616","Delta State University","2017","First major","'13'","Education","Bachelor's degree","115","-2"
"175616","Delta State University","2017","First major","'13'","Education","Master's degree","146","-2"
"175616","Delta State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","14","-2"
"175856","Jackson State University","2017","First major","'13'","Education","Bachelor's degree","119","-2"
"175856","Jackson State University","2017","First major","'13'","Education","Master's degree","110","-2"
"175856","Jackson State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","41","-2"
"175980","Millsaps College","2017","First major","'13'","Education","Bachelor's degree","1","-2"
"175980","Millsaps College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"176017","University of Mississippi","2017","First major","'13'","Education","Bachelor's degree","268","-2"
"176017","University of Mississippi","2017","First major","'13'","Education","Master's degree","213","-2"
"176017","University of Mississippi","2017","First major","'13'","Education","Doctor's degree - research/scholarship","15","-2"
"176035","Mississippi University for Women","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"176035","Mississippi University for Women","2017","First major","'13'","Education","Master's degree","42","-2"
"176035","Mississippi University for Women","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"176044","Mississippi Valley State University","2017","First major","'13'","Education","Bachelor's degree","43","-2"
"176044","Mississippi Valley State University","2017","First major","'13'","Education","Master's degree","12","-2"
"176053","Mississippi College","2017","First major","'13'","Education","Bachelor's degree","65","-2"
"176053","Mississippi College","2017","First major","'13'","Education","Master's degree","175","-2"
"176053","Mississippi College","2017","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"176080","Mississippi State University","2017","First major","'13'","Education","Bachelor's degree","261","-2"
"176080","Mississippi State University","2017","First major","'13'","Education","Master's degree","153","-2"
"176080","Mississippi State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","38","-2"
"176318","Rust College","2017","First major","'13'","Education","Bachelor's degree","13","-2"
"176372","University of Southern Mississippi","2017","First major","'13'","Education","Bachelor's degree","177","-2"
"176372","University of Southern Mississippi","2017","First major","'13'","Education","Master's degree","122","-2"
"176372","University of Southern Mississippi","2017","First major","'13'","Education","Doctor's degree - research/scholarship","23","-2"
"176372","University of Southern Mississippi","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","21","-2"
"176372","University of Southern Mississippi","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"176372","University of Southern Mississippi","2017","Second major","'13'","Education","Master's degree","7","-2"
"176372","University of Southern Mississippi","2017","Second major","'13'","Education","Doctor's degree - research/scholarship","1","-2"
"176372","University of Southern Mississippi","2017","Second major","'13.1306'","Foreign Language Teacher Education","Master's degree","7","-2"
"176406","Tougaloo College","2017","First major","'13'","Education","Bachelor's degree","2","-2"
"176406","Tougaloo College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"176479","William Carey University","2017","First major","'13'","Education","Bachelor's degree","38","-2"
"176479","William Carey University","2017","First major","'13'","Education","Master's degree","478","-2"
"176479","William Carey University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","5","-2"
"176479","William Carey University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"176628","Avila University","2017","First major","'13'","Education","Bachelor's degree","13","-2"
"176628","Avila University","2017","First major","'13'","Education","Master's degree","32","-2"
"176628","Avila University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"176628","Avila University","2017","Second major","'13'","Education","Master's degree","0","-2"
"176664","Mission University","2017","First major","'13'","Education","Bachelor's degree","4","-2"
"176789","Calvary University","2017","First major","'13'","Education","Bachelor's degree","7","-2"
"176789","Calvary University","2017","First major","'13'","Education","Master's degree","1","-2"
"176947","Central Methodist University-College of Liberal Arts and Sciences","2017","First major","'13'","Education","Bachelor's degree","37","-2"
"176947","Central Methodist University-College of Liberal Arts and Sciences","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"176965","University of Central Missouri","2017","First major","'13'","Education","Bachelor's degree","303","-2"
"176965","University of Central Missouri","2017","First major","'13'","Education","Master's degree","228","-2"
"176965","University of Central Missouri","2017","Second major","'13'","Education","Bachelor's degree","4","-2"
"177065","Columbia College","2017","First major","'13'","Education","Master's degree","75","-2"
"177065","Columbia College","2017","Second major","'13'","Education","Master's degree","0","-2"
"177144","Culver-Stockton College","2017","First major","'13'","Education","Bachelor's degree","29","-2"
"177214","Drury University","2017","First major","'13'","Education","Bachelor's degree","71","-2"
"177214","Drury University","2017","First major","'13'","Education","Master's degree","58","-2"
"177214","Drury University","2017","Second major","'13'","Education","Bachelor's degree","6","-2"
"177214","Drury University","2017","Second major","'13'","Education","Master's degree","0","-2"
"177339","Evangel University","2017","First major","'13'","Education","Bachelor's degree","53","-2"
"177339","Evangel University","2017","First major","'13'","Education","Master's degree","33","-2"
"177339","Evangel University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"177339","Evangel University","2017","Second major","'13'","Education","Bachelor's degree","7","-2"
"177418","Fontbonne University","2017","First major","'13'","Education","Bachelor's degree","40","-2"
"177418","Fontbonne University","2017","First major","'13'","Education","Master's degree","88","-2"
"177542","Hannibal-LaGrange University","2017","First major","'13'","Education","Bachelor's degree","30","-2"
"177542","Hannibal-LaGrange University","2017","First major","'13'","Education","Master's degree","11","-2"
"177542","Hannibal-LaGrange University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"177551","Harris-Stowe State University","2017","First major","'13'","Education","Bachelor's degree","48","-2"
"177834","A T Still University of Health Sciences","2017","First major","'13'","Education","Doctor's degree - research/scholarship","22","-2"
"177940","Lincoln University","2017","First major","'13'","Education","Bachelor's degree","33","-2"
"177940","Lincoln University","2017","First major","'13'","Education","Master's degree","17","-2"
"177968","Lindenwood University","2017","First major","'13'","Education","Bachelor's degree","126","-2"
"177968","Lindenwood University","2017","First major","'13'","Education","Master's degree","346","-2"
"177968","Lindenwood University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","63","-2"
"177968","Lindenwood University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"178059","Maryville University of Saint Louis","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"178059","Maryville University of Saint Louis","2017","First major","'13'","Education","Master's degree","34","-2"
"178059","Maryville University of Saint Louis","2017","First major","'13'","Education","Doctor's degree - research/scholarship","67","-2"
"178059","Maryville University of Saint Louis","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"178244","Missouri Baptist University","2017","First major","'13'","Education","Bachelor's degree","81","-2"
"178244","Missouri Baptist University","2017","First major","'13'","Education","Master's degree","235","-2"
"178244","Missouri Baptist University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","16","-2"
"178244","Missouri Baptist University","2017","Second major","'13'","Education","Bachelor's degree","17","-2"
"178244","Missouri Baptist University","2017","Second major","'13'","Education","Master's degree","0","-2"
"178341","Missouri Southern State University","2017","First major","'13'","Education","Bachelor's degree","106","-2"
"178341","Missouri Southern State University","2017","First major","'13'","Education","Master's degree","9","-2"
"178369","Missouri Valley College","2017","First major","'13'","Education","Bachelor's degree","21","-2"
"178369","Missouri Valley College","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"178387","Missouri Western State University","2017","First major","'13'","Education","Bachelor's degree","73","-2"
"178387","Missouri Western State University","2017","First major","'13'","Education","Master's degree","9","-2"
"178387","Missouri Western State University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"178396","University of Missouri-Columbia","2017","First major","'13'","Education","Bachelor's degree","248","-2"
"178396","University of Missouri-Columbia","2017","First major","'13'","Education","Master's degree","493","-2"
"178396","University of Missouri-Columbia","2017","First major","'13'","Education","Doctor's degree - research/scholarship","104","-2"
"178402","University of Missouri-Kansas City","2017","First major","'13'","Education","Bachelor's degree","63","-2"
"178402","University of Missouri-Kansas City","2017","First major","'13'","Education","Master's degree","132","-2"
"178402","University of Missouri-Kansas City","2017","First major","'13'","Education","Doctor's degree - research/scholarship","5","-2"
"178420","University of Missouri-St Louis","2017","First major","'13'","Education","Bachelor's degree","216","-2"
"178420","University of Missouri-St Louis","2017","First major","'13'","Education","Master's degree","273","-2"
"178420","University of Missouri-St Louis","2017","First major","'13'","Education","Doctor's degree - research/scholarship","62","-2"
"178615","Truman State University","2017","First major","'13'","Education","Master's degree","106","-2"
"178615","Truman State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","1","-2"
"178624","Northwest Missouri State University","2017","First major","'13'","Education","Bachelor's degree","157","-2"
"178624","Northwest Missouri State University","2017","First major","'13'","Education","Master's degree","92","-2"
"178624","Northwest Missouri State University","2017","Second major","'13'","Education","Bachelor's degree","15","-2"
"178697","College of the Ozarks","2017","First major","'13'","Education","Bachelor's degree","49","-2"
"178697","College of the Ozarks","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"178721","Park University","2017","First major","'13'","Education","Bachelor's degree","37","-2"
"178721","Park University","2017","First major","'13'","Education","Master's degree","126","-2"
"178721","Park University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"179043","Rockhurst University","2017","First major","'13'","Education","Bachelor's degree","16","-2"
"179043","Rockhurst University","2017","First major","'13'","Education","Master's degree","36","-2"
"179043","Rockhurst University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"179159","Saint Louis University","2017","First major","'13'","Education","Bachelor's degree","43","-2"
"179159","Saint Louis University","2017","First major","'13'","Education","Master's degree","35","-2"
"179159","Saint Louis University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","61","-2"
"179159","Saint Louis University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"179326","Southwest Baptist University","2017","First major","'13'","Education","Bachelor's degree","69","-2"
"179326","Southwest Baptist University","2017","First major","'13'","Education","Master's degree","171","-2"
"179326","Southwest Baptist University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"179326","Southwest Baptist University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"179548","Stephens College","2017","First major","'13'","Education","Bachelor's degree","5","-2"
"179548","Stephens College","2017","First major","'13'","Education","Master's degree","31","-2"
"179557","Southeast Missouri State University","2017","First major","'13'","Education","Bachelor's degree","169","-2"
"179557","Southeast Missouri State University","2017","First major","'13'","Education","Master's degree","175","-2"
"179557","Southeast Missouri State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","1","-2"
"179557","Southeast Missouri State University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"179557","Southeast Missouri State University","2017","Second major","'13'","Education","Master's degree","0","-2"
"179566","Missouri State University-Springfield","2017","First major","'13'","Education","Bachelor's degree","433","-2"
"179566","Missouri State University-Springfield","2017","First major","'13'","Education","Master's degree","218","-2"
"179566","Missouri State University-Springfield","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"179566","Missouri State University-Springfield","2017","Second major","'13'","Education","Master's degree","1","-2"
"179867","Washington University in St Louis","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"179867","Washington University in St Louis","2017","First major","'13'","Education","Master's degree","8","-2"
"179867","Washington University in St Louis","2017","First major","'13'","Education","Doctor's degree - research/scholarship","1","-2"
"179867","Washington University in St Louis","2017","Second major","'13'","Education","Bachelor's degree","8","-2"
"179894","Webster University","2017","First major","'13'","Education","Bachelor's degree","34","-2"
"179894","Webster University","2017","First major","'13'","Education","Master's degree","172","-2"
"179894","Webster University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","1","-2"
"179894","Webster University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"179946","Westminster College","2017","First major","'13'","Education","Bachelor's degree","19","-2"
"179946","Westminster College","2017","Second major","'13'","Education","Bachelor's degree","3","-2"
"179955","William Jewell College","2017","First major","'13'","Education","Bachelor's degree","15","-2"
"179955","William Jewell College","2017","First major","'13'","Education","Master's degree","5","-2"
"179955","William Jewell College","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"179964","William Woods University","2017","First major","'13'","Education","Bachelor's degree","24","-2"
"179964","William Woods University","2017","First major","'13'","Education","Master's degree","351","-2"
"179964","William Woods University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","31","-2"
"180106","Carroll College","2017","First major","'13'","Education","Bachelor's degree","16","-2"
"180179","Montana State University Billings","2017","First major","'13'","Education","Bachelor's degree","92","-2"
"180179","Montana State University Billings","2017","First major","'13'","Education","Master's degree","61","-2"
"180179","Montana State University Billings","2017","Second major","'13'","Education","Bachelor's degree","15","-2"
"180258","University of Providence","2017","First major","'13'","Education","Bachelor's degree","13","-2"
"180461","Montana State University","2017","First major","'13'","Education","Bachelor's degree","139","-2"
"180461","Montana State University","2017","First major","'13'","Education","Master's degree","191","-2"
"180461","Montana State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","15","-2"
"180489","The University of Montana","2017","First major","'13'","Education","Bachelor's degree","176","-2"
"180489","The University of Montana","2017","First major","'13'","Education","Master's degree","82","-2"
"180489","The University of Montana","2017","First major","'13'","Education","Doctor's degree - research/scholarship","14","-2"
"180522","Montana State University-Northern","2017","First major","'13'","Education","Bachelor's degree","22","-2"
"180522","Montana State University-Northern","2017","First major","'13'","Education","Master's degree","22","-2"
"180595","Rocky Mountain College","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"180595","Rocky Mountain College","2017","First major","'13'","Education","Master's degree","20","-2"
"180595","Rocky Mountain College","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"180647","Salish Kootenai College","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"180692","The University of Montana-Western","2017","First major","'13'","Education","Bachelor's degree","65","-2"
"180814","Bellevue University","2017","First major","'13'","Education","Bachelor's degree","21","-2"
"180832","Clarkson College","2017","First major","'13'","Education","Doctor's degree - research/scholarship","4","-2"
"180832","Clarkson College","2017","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"180878","Bryan College of Health Sciences","2017","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"180948","Chadron State College","2017","First major","'13'","Education","Bachelor's degree","85","-2"
"180948","Chadron State College","2017","First major","'13'","Education","Master's degree","66","-2"
"180948","Chadron State College","2017","Second major","'13'","Education","Bachelor's degree","4","-2"
"180948","Chadron State College","2017","Second major","'13'","Education","Master's degree","0","-2"
"180984","Concordia University-Nebraska","2017","First major","'13'","Education","Bachelor's degree","56","-2"
"180984","Concordia University-Nebraska","2017","First major","'13'","Education","Master's degree","233","-2"
"180984","Concordia University-Nebraska","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"180984","Concordia University-Nebraska","2017","Second major","'13'","Education","Bachelor's degree","3","-2"
"180984","Concordia University-Nebraska","2017","Second major","'13'","Education","Master's degree","0","-2"
"181002","Creighton University","2017","First major","'13'","Education","Bachelor's degree","11","-2"
