"unitid","institution name","year","C2016_A.First or Second Major","C2016_A.CIP Code -  2010 Classification","CipTitle","C2016_A.Award Level code","C2016_A_RV.Grand total","IDX_C"
"130794","Yale University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"130934","Delaware State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"130934","Delaware State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"130943","University of Delaware","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","43","-2"
"130943","University of Delaware","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","23","-2"
"130943","University of Delaware","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","7","-2"
"130943","University of Delaware","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","22","-2"
"131159","American University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"131159","American University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"131159","American University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","15","-2"
"131159","American University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","10","-2"
"131283","The Catholic University of America","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","9","-2"
"131283","The Catholic University of America","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","8","-2"
"131283","The Catholic University of America","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","3","-2"
"131283","The Catholic University of America","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"131283","The Catholic University of America","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","2","-2"
"131283","The Catholic University of America","2016","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","0","-2"
"131283","The Catholic University of America","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"131283","The Catholic University of America","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"131399","University of the District of Columbia","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"131399","University of the District of Columbia","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"131450","Gallaudet University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","27","-2"
"131450","Gallaudet University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","47","-2"
"131450","Gallaudet University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","6","-2"
"131450","Gallaudet University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"131469","George Washington University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","29","-2"
"131469","George Washington University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"131469","George Washington University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","19","-2"
"131469","George Washington University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"131496","Georgetown University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","93","-2"
"131496","Georgetown University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","29","-2"
"131496","Georgetown University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","20","-2"
"131496","Georgetown University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"131496","Georgetown University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","7","-2"
"131496","Georgetown University","2016","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","7","-2"
"131496","Georgetown University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","32","-2"
"131496","Georgetown University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"131520","Howard University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"131520","Howard University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"131520","Howard University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"131520","Howard University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","0","-2"
"131876","Trinity Washington University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"131876","Trinity Washington University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"132471","Barry University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"132471","Barry University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"132471","Barry University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"132471","Barry University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"132903","University of Central Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","25","-2"
"132903","University of Central Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","9","-2"
"132903","University of Central Florida","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","16","-2"
"132903","University of Central Florida","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","9","-2"
"132903","University of Central Florida","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"132903","University of Central Florida","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"133492","Eckerd College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"133492","Eckerd College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"133492","Eckerd College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","12","-2"
"133492","Eckerd College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"133669","Florida Atlantic University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","38","-2"
"133669","Florida Atlantic University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","22","-2"
"133669","Florida Atlantic University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","9","-2"
"133669","Florida Atlantic University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"133669","Florida Atlantic University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"133669","Florida Atlantic University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"133711","Flagler College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"133711","Flagler College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"133711","Flagler College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"133711","Flagler College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"133951","Florida International University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","35","-2"
"133951","Florida International University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","10","-2"
"133951","Florida International University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","2","-2"
"133951","Florida International University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","25","-2"
"133951","Florida International University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"133951","Florida International University","2016","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","2","-2"
"133951","Florida International University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"133951","Florida International University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"134079","Florida Southern College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"134079","Florida Southern College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"134079","Florida Southern College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"134079","Florida Southern College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"134097","Florida State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","84","-2"
"134097","Florida State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","22","-2"
"134097","Florida State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","8","-2"
"134097","Florida State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","23","-2"
"134097","Florida State University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"134097","Florida State University","2016","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","5","-2"
"134097","Florida State University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","39","-2"
"134097","Florida State University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","18","-2"
"134130","University of Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","164","-2"
"134130","University of Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","14","-2"
"134130","University of Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","4","-2"
"134130","University of Florida","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","38","-2"
"134130","University of Florida","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","3","-2"
"134130","University of Florida","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","25","-2"
"134130","University of Florida","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"134945","Jacksonville University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"134945","Jacksonville University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"134945","Jacksonville University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"134945","Jacksonville University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"134945","Jacksonville University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"135726","University of Miami","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","9","-2"
"135726","University of Miami","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","1","-2"
"135726","University of Miami","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"135726","University of Miami","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","18","-2"
"135726","University of Miami","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","11","-2"
"136172","University of North Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","33","-2"
"136172","University of North Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","20","-2"
"136172","University of North Florida","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","15","-2"
"136172","University of North Florida","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"136172","University of North Florida","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"136950","Rollins College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"136950","Rollins College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"136950","Rollins College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"136950","Rollins College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"137351","University of South Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","57","-2"
"137351","University of South Florida","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","26","-2"
"137351","University of South Florida","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","28","-2"
"137351","University of South Florida","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","5","-2"
"137351","University of South Florida","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"137351","University of South Florida","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"137546","Stetson University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"137546","Stetson University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"137546","Stetson University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"137546","Stetson University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"137847","The University of Tampa","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"137847","The University of Tampa","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"137847","The University of Tampa","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"137847","The University of Tampa","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"138600","Agnes Scott College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"138600","Agnes Scott College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"138600","Agnes Scott College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","12","-2"
"138600","Agnes Scott College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"138716","Albany State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"138716","Albany State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"138947","Clark Atlanta University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"138947","Clark Atlanta University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"138947","Clark Atlanta University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","0","-2"
"138947","Clark Atlanta University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"138947","Clark Atlanta University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","0","-2"
"139144","Berry College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"139144","Berry College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"139144","Berry College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"139144","Berry College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"139366","Columbus State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"139366","Columbus State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"139393","Covenant College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"139393","Covenant College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"139393","Covenant College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"139393","Covenant College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"139658","Emory University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","29","-2"
"139658","Emory University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","3","-2"
"139658","Emory University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","12","-2"
"139658","Emory University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"139658","Emory University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","3","-2"
"139658","Emory University","2016","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","1","-2"
"139658","Emory University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","56","-2"
"139658","Emory University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","36","-2"
"139755","Georgia Institute of Technology-Main Campus","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","18","-2"
"139861","Georgia College & State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","11","-2"
"139861","Georgia College & State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","10","-2"
"139861","Georgia College & State University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"139861","Georgia College & State University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"139931","Georgia Southern University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","28","-2"
"139931","Georgia Southern University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","7","-2"
"139931","Georgia Southern University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"139931","Georgia Southern University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","7","-2"
"139931","Georgia Southern University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","14","-2"
"139931","Georgia Southern University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"139940","Georgia State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","86","-2"
"139940","Georgia State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","14","-2"
"139940","Georgia State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","30","-2"
"139940","Georgia State University","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","8","-2"
"139959","University of Georgia","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","187","-2"
"139959","University of Georgia","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","36","-2"
"139959","University of Georgia","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","13","-2"
"139959","University of Georgia","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","82","-2"
"139959","University of Georgia","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","5","-2"
"139959","University of Georgia","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","30","-2"
"139959","University of Georgia","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"140234","LaGrange College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"140234","LaGrange College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"140447","Mercer University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","17","-2"
"140447","Mercer University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","12","-2"
"140447","Mercer University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","12","-2"
"140447","Mercer University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","9","-2"
"140553","Morehouse College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"140553","Morehouse College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"140553","Morehouse College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"140553","Morehouse College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"140696","Oglethorpe University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"140696","Oglethorpe University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"140696","Oglethorpe University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"140696","Oglethorpe University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"140818","Piedmont University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"140818","Piedmont University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"140818","Piedmont University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"140818","Piedmont University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"140872","Reinhardt University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"140872","Reinhardt University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"140988","Shorter University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"140988","Shorter University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"141060","Spelman College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"141060","Spelman College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"141185","Toccoa Falls College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"141264","Valdosta State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","25","-2"
"141264","Valdosta State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"141325","Wesleyan College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"141325","Wesleyan College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"141325","Wesleyan College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"141325","Wesleyan College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"141334","University of West Georgia","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","10","-2"
"141334","University of West Georgia","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"141361","Young Harris College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"141361","Young Harris College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"141565","University of Hawaii at Hilo","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","11","-2"
"141565","University of Hawaii at Hilo","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","10","-2"
"141565","University of Hawaii at Hilo","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","0","-2"
"141574","University of Hawaii at Manoa","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","156","-2"
"141574","University of Hawaii at Manoa","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","40","-2"
"141574","University of Hawaii at Manoa","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","10","-2"
"141574","University of Hawaii at Manoa","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","15","-2"
"141574","University of Hawaii at Manoa","2016","First major","'16.0905'","Spanish Language and Literature","Master's degree","6","-2"
"142115","Boise State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","34","-2"
"142115","Boise State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","23","-2"
"142115","Boise State University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"142115","Boise State University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"142276","Idaho State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","23","-2"
"142276","Idaho State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","16","-2"
"142276","Idaho State University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"142276","Idaho State University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"142285","University of Idaho","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","17","-2"
"142285","University of Idaho","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","14","-2"
"142285","University of Idaho","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","11","-2"
"142285","University of Idaho","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"142294","The College of Idaho","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"142294","The College of Idaho","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"142294","The College of Idaho","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"142294","The College of Idaho","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"143084","Augustana College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"143084","Augustana College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"143084","Augustana College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","17","-2"
"143084","Augustana College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","11","-2"
"143118","Aurora University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"143118","Aurora University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"143118","Aurora University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"143118","Aurora University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"143288","Blackburn College","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"143288","Blackburn College","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"143288","Blackburn College","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"143288","Blackburn College","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"143358","Bradley University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","13","-2"
"143358","Bradley University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","12","-2"
"143358","Bradley University","2016","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"143358","Bradley University","2016","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"144005","Chicago State University","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"144005","Chicago State University","2016","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"144050","University of Chicago","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","66","-2"
"144050","University of Chicago","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","32","-2"
"144050","University of Chicago","2016","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","51","-2"
